DataMessageGUID,SensorID,Sensor Name,Date,Value,Formatted Value,Battery,Raw Data,Sensor State,GatewayID,Alert Sent,Signal Strength,Voltage
7be440dd-272b-4705-822e-eed27e56e1c3,687746,COMPUTER_ROOM-2,06/18/2023 16:19,189.04,189.04 lux,100,189.04|True|0,0,965435,FALSE,92,3
accb7a67-9019-4dc1-8563-3a1722016c9c,687746,COMPUTER_ROOM-2,06/18/2023 15:59,189.04,189.04 lux,100,189.04|True|0,0,965435,FALSE,94,3
4e29901a-48f2-4a60-a821-5bddd8f3e460,687746,COMPUTER_ROOM-2,06/18/2023 15:39,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,94,3
62415e5e-1261-4294-9fc3-940e6dd68329,687746,COMPUTER_ROOM-2,06/18/2023 15:19,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,96,3.01
70d61b82-d18e-4dc5-aff2-a12b5b1b1fe3,687746,COMPUTER_ROOM-2,06/18/2023 14:59,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,93,3.01
be0017b1-4684-491d-b2d6-70025f9a781c,687746,COMPUTER_ROOM-2,06/18/2023 14:39,189.12,189.12 lux,100,189.12|True|0,0,965435,FALSE,93,3.01
95a9e74f-88bd-48f2-ab08-bde419d77bf6,687746,COMPUTER_ROOM-2,06/18/2023 14:19,189.12,189.12 lux,100,189.12|True|0,0,965435,FALSE,92,3.01
dc8ab471-3eaa-474e-940e-29b0dacb286c,687746,COMPUTER_ROOM-2,06/18/2023 13:59,188.96,188.96 lux,100,188.96|True|0,0,965435,FALSE,93,3.01
1a632ecd-0e61-44a6-b8ce-943e5a00088e,687746,COMPUTER_ROOM-2,06/18/2023 13:39,188.96,188.96 lux,100,188.96|True|0,0,965435,FALSE,94,3.01
3909469e-d92b-41e4-bfdd-1fb888912366,687746,COMPUTER_ROOM-2,06/18/2023 13:19,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,95,3.01
8eefb9cf-5232-4797-a6dc-a5d25ba8904b,687746,COMPUTER_ROOM-2,06/18/2023 12:59,190.16,190.16 lux,100,190.16|True|0,0,965435,FALSE,94,3.01
2bfc5eed-f978-44e9-93c0-9d56bb9ac5ab,687746,COMPUTER_ROOM-2,06/18/2023 12:39,190,190 lux,100,190|True|0,0,965435,FALSE,94,3
d50d98b4-0e7f-4654-a680-fcb8acc6c00d,687746,COMPUTER_ROOM-2,06/18/2023 12:19,190.64,190.64 lux,100,190.64|True|0,0,965435,FALSE,92,3.01
4d6c8cc5-cbc2-49a8-943b-3a4ea5da5b6d,687746,COMPUTER_ROOM-2,06/18/2023 11:59,190.56,190.56 lux,100,190.56|True|0,0,965435,FALSE,92,3.01
f6353b54-51bb-4184-8e75-7c1410764e04,687746,COMPUTER_ROOM-2,06/18/2023 11:39,189.36,189.36 lux,100,189.36|True|0,0,965435,FALSE,94,3
c39d67ac-df29-4377-85f2-c8127042f015,687746,COMPUTER_ROOM-2,06/18/2023 11:19,189.12,189.12 lux,100,189.12|True|0,0,965435,FALSE,94,3
4a96d345-c27b-47a8-ab35-c88f9b0929ab,687746,COMPUTER_ROOM-2,06/18/2023 10:59,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,94,3
df0235ad-933f-4fd6-8e2f-97994b8691db,687746,COMPUTER_ROOM-2,06/18/2023 10:39,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,95,3.01
eb608a6d-7f2d-4278-b282-952f23eb0c6e,687746,COMPUTER_ROOM-2,06/18/2023 10:19,188.64,188.64 lux,100,188.64|True|0,0,965435,FALSE,95,3
9cf7f027-fd18-4a46-b651-d886c049e175,687746,COMPUTER_ROOM-2,06/18/2023 09:59,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,94,3
ac0c166d-5ad6-404d-866a-b4a11f9c3e36,687746,COMPUTER_ROOM-2,06/18/2023 09:39,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,95,3
c635b398-42d7-4676-b35e-10a6c9bf0c7e,687746,COMPUTER_ROOM-2,06/18/2023 09:19,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,94,3
e4ba7c83-9e16-4afe-8b53-6f87a5f06df6,687746,COMPUTER_ROOM-2,06/18/2023 08:59,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,95,3
161b8707-3ae7-41e0-8bee-4e405e11628b,687746,COMPUTER_ROOM-2,06/18/2023 08:39,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,93,3
5a6b985d-885b-4a21-a217-29757a4c4251,687746,COMPUTER_ROOM-2,06/18/2023 08:19,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,94,3
2b37a09d-3041-4342-97f0-5abdaf32172b,687746,COMPUTER_ROOM-2,06/18/2023 07:59,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,94,3
42079b09-ab7e-43ac-b592-e13139ade805,687746,COMPUTER_ROOM-2,06/18/2023 07:39,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,93,3
de5d4b0e-4f0b-4412-a6ac-e1828e46a8e9,687746,COMPUTER_ROOM-2,06/18/2023 07:19,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,91,3
43e82162-ee18-4f9d-ba05-d68c8c918074,687746,COMPUTER_ROOM-2,06/18/2023 06:59,189.36,189.36 lux,100,189.36|True|0,0,965435,FALSE,94,3
a033c2b3-e52f-4eba-9d48-fab91a27f058,687746,COMPUTER_ROOM-2,06/18/2023 06:39,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,90,3
647184fc-9e4e-44a5-82fa-d6ed2463df4e,687746,COMPUTER_ROOM-2,06/18/2023 06:19,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,95,3
3b14ff05-1321-4707-8e74-f20b24e7e5eb,687746,COMPUTER_ROOM-2,06/18/2023 05:59,188.64,188.64 lux,100,188.64|True|0,0,965435,FALSE,96,3
75ce6ef9-5101-462c-8f99-dd6389185c93,687746,COMPUTER_ROOM-2,06/18/2023 05:39,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,91,3
3c1b983c-44cf-442f-b9c3-cc53ee2dc21e,687746,COMPUTER_ROOM-2,06/18/2023 05:19,189.12,189.12 lux,100,189.12|True|0,0,965435,FALSE,92,3
acb18bee-5d19-4088-b882-b5e39ca14cbd,687746,COMPUTER_ROOM-2,06/18/2023 04:59,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,90,3
75553bf1-b194-45b2-8044-f1db4c8f97b6,687746,COMPUTER_ROOM-2,06/18/2023 04:39,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,92,3
74013541-7791-4289-bb31-ea91c6ee1667,687746,COMPUTER_ROOM-2,06/18/2023 04:19,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,90,3
7412c023-373e-4a52-af59-0fa4acad0f29,687746,COMPUTER_ROOM-2,06/18/2023 03:59,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,91,3
8ce4cc7d-b511-443d-b0bd-ddb98382e1c7,687746,COMPUTER_ROOM-2,06/18/2023 03:39,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,91,3
c9e35d88-1846-4792-b04e-d8609ded9f4c,687746,COMPUTER_ROOM-2,06/18/2023 03:19,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,89,3.01
dbf801d0-2e30-4df1-ad9b-2355a8ddeedf,687746,COMPUTER_ROOM-2,06/18/2023 02:59,189.12,189.12 lux,100,189.12|True|0,0,965435,FALSE,90,3
ff3aae2f-910a-41b1-ac2a-d592d5108bc9,687746,COMPUTER_ROOM-2,06/18/2023 02:39,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,91,3.01
876efade-612b-41e0-9699-74356d03f670,687746,COMPUTER_ROOM-2,06/18/2023 02:19,189.36,189.36 lux,100,189.36|True|0,0,965435,FALSE,89,3
d7a3f194-e977-4f88-a2c7-67cd6cd08b1d,687746,COMPUTER_ROOM-2,06/18/2023 01:59,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,90,3
29b2c8ac-42f2-429b-b5d4-22493e838b6b,687746,COMPUTER_ROOM-2,06/18/2023 01:39,189.36,189.36 lux,100,189.36|True|0,0,965435,FALSE,88,3
f7ba8aba-2d4b-4468-a59b-b4469626bf90,687746,COMPUTER_ROOM-2,06/18/2023 01:19,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,88,3
4013f486-4620-4dee-81e9-15ad0ec80d80,687746,COMPUTER_ROOM-2,06/18/2023 00:59,189.12,189.12 lux,100,189.12|True|0,0,965435,FALSE,92,3
da809b2f-acba-4e23-bc36-6947afabbb6c,687746,COMPUTER_ROOM-2,06/18/2023 00:39,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,90,3
a78ff599-8721-423d-8685-23fdf60a9dcb,687746,COMPUTER_ROOM-2,06/18/2023 00:19,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,90,3
93895474-66c0-4474-bd7c-0811efea1818,687746,COMPUTER_ROOM-2,06/17/2023 23:59,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,90,3
d095b69c-c54b-4db4-92d1-99eebf109fbe,687746,COMPUTER_ROOM-2,06/17/2023 23:39,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,90,3
af92c9aa-8728-47b7-80c7-9524e32b7a00,687746,COMPUTER_ROOM-2,06/17/2023 23:19,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,90,3
54a277d8-efac-4e8e-917a-e27ed3e8a9d9,687746,COMPUTER_ROOM-2,06/17/2023 22:59,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,88,3
b49f5379-6ceb-42f6-86a9-747741d01e0f,687746,COMPUTER_ROOM-2,06/17/2023 22:39,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,89,3
b3a02888-d193-431d-9124-a19e1f2ac1ef,687746,COMPUTER_ROOM-2,06/17/2023 22:19,189.12,189.12 lux,100,189.12|True|0,0,965435,FALSE,90,3.01
d4c10ab6-3ba9-4472-931c-ec09716d5666,687746,COMPUTER_ROOM-2,06/17/2023 21:59,189.12,189.12 lux,100,189.12|True|0,0,965435,FALSE,89,3
d42b51f3-2387-4032-89ad-4d7a78237592,687746,COMPUTER_ROOM-2,06/17/2023 21:39,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,91,3.01
5b586c98-bc74-496c-8f96-e2950c85ca3a,687746,COMPUTER_ROOM-2,06/17/2023 21:19,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,92,3.01
8e327788-3a78-4f47-8b97-2e71d20d497f,687746,COMPUTER_ROOM-2,06/17/2023 20:59,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,85,3.01
600de84a-0d67-431a-8534-deaa7bbd40e1,687746,COMPUTER_ROOM-2,06/17/2023 20:39,189.12,189.12 lux,100,189.12|True|0,0,965435,FALSE,88,3.01
ea894022-6561-4c9f-aaff-05f9f310b7ba,687746,COMPUTER_ROOM-2,06/17/2023 20:19,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,91,3.01
4352101e-346a-4cc8-9f14-397be7f8741b,687746,COMPUTER_ROOM-2,06/17/2023 19:59,189.04,189.04 lux,100,189.04|True|0,0,965435,FALSE,90,3.01
b5af1d97-c090-40bb-aac3-f450fd71f473,687746,COMPUTER_ROOM-2,06/17/2023 19:39,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,90,3.01
e7ce2e66-d8dc-47bf-b95e-f5f553b189f7,687746,COMPUTER_ROOM-2,06/17/2023 19:19,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,88,3.01
a75ab46e-3b27-44d4-a009-c4cde537ba9e,687746,COMPUTER_ROOM-2,06/17/2023 18:59,187.2,187.2 lux,100,187.2|True|0,0,965435,FALSE,92,3.01
233af5c4-8c85-46e0-b6c2-4ad29e6e195e,687746,COMPUTER_ROOM-2,06/17/2023 18:39,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,93,3.01
19de48f8-b853-4e28-b5bc-f2eb0c471dcb,687746,COMPUTER_ROOM-2,06/17/2023 18:19,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,94,3.01
e4d72424-0381-49f1-b172-714c2e82fa23,687746,COMPUTER_ROOM-2,06/17/2023 17:59,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,94,3.01
e9b3a09e-0f7f-4924-b309-3121dafa424a,687746,COMPUTER_ROOM-2,06/17/2023 17:39,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,91,3.01
20321ee3-8587-447d-98ee-81082e4801f5,687746,COMPUTER_ROOM-2,06/17/2023 17:19,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,92,3.01
8327626a-42c0-4ef7-ad2e-0d7952d5cb9c,687746,COMPUTER_ROOM-2,06/17/2023 16:59,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,90,3.01
26a8b3c6-aa81-43df-aa04-5abe37cedff5,687746,COMPUTER_ROOM-2,06/17/2023 16:39,189.36,189.36 lux,100,189.36|True|0,0,965435,FALSE,91,3.01
5a9d450f-dfb7-4fd3-97a6-70d2811e404b,687746,COMPUTER_ROOM-2,06/17/2023 16:19,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,95,3.01
fc4cc65e-7f8b-404c-aed5-d162972cc5ed,687746,COMPUTER_ROOM-2,06/17/2023 15:59,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,93,3.01
988fa008-bd29-4ecf-9000-09bf45f1f98d,687746,COMPUTER_ROOM-2,06/17/2023 15:39,189.36,189.36 lux,100,189.36|True|0,0,965435,FALSE,94,3.01
3bc1122a-3d7d-4579-841a-e6ec9df34216,687746,COMPUTER_ROOM-2,06/17/2023 15:19,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,96,3.01
a83d55e6-cb29-441e-b62e-5037bd755989,687746,COMPUTER_ROOM-2,06/17/2023 14:59,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,95,3.01
b81bba2d-076f-494f-840d-0c7186547871,687746,COMPUTER_ROOM-2,06/17/2023 14:39,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,95,3.01
0cbe0624-0646-4664-9a82-a257501972d5,687746,COMPUTER_ROOM-2,06/17/2023 14:19,189.12,189.12 lux,100,189.12|True|0,0,965435,FALSE,94,3.01
b6578c08-9fb7-40dd-90d1-445d66488bd6,687746,COMPUTER_ROOM-2,06/17/2023 13:59,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,96,3
fe647cc9-5603-4575-a795-f80774bbc42f,687746,COMPUTER_ROOM-2,06/17/2023 13:39,189.36,189.36 lux,100,189.36|True|0,0,965435,FALSE,94,3.01
e0c866fe-e290-4ab6-bb62-4b8973eb8e7e,687746,COMPUTER_ROOM-2,06/17/2023 13:19,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,95,3
fb28736a-faf1-4aa3-b1fc-95bdca898c3b,687746,COMPUTER_ROOM-2,06/17/2023 12:59,189.36,189.36 lux,100,189.36|True|0,0,965435,FALSE,94,3.01
f3b29394-b44f-4703-810d-af787b8e4a20,687746,COMPUTER_ROOM-2,06/17/2023 12:39,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,92,3
0f63dbff-8e89-44b4-b3cb-67b011a0161e,687746,COMPUTER_ROOM-2,06/17/2023 12:19,189.44,189.44 lux,100,189.44|True|0,0,965435,FALSE,95,3
abad165e-28ef-46af-af04-199d8ee93a09,687746,COMPUTER_ROOM-2,06/17/2023 11:59,189.36,189.36 lux,100,189.36|True|0,0,965435,FALSE,94,3
78c58b27-bd43-4cb5-8258-c364146f21bb,687746,COMPUTER_ROOM-2,06/17/2023 11:39,189.12,189.12 lux,100,189.12|True|0,0,965435,FALSE,92,3
a4f918e7-3c34-4b38-9084-d09c667a90c6,687746,COMPUTER_ROOM-2,06/17/2023 11:19,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,90,3
5743fd6e-d3bf-4c7e-a2e1-c1c5df70f6d9,687746,COMPUTER_ROOM-2,06/17/2023 10:59,189.44,189.44 lux,100,189.44|True|0,0,965435,FALSE,92,3
98eaf89b-9dd2-4fd5-bba5-764b4bc8e6e5,687746,COMPUTER_ROOM-2,06/17/2023 10:39,189.36,189.36 lux,100,189.36|True|0,0,965435,FALSE,94,3
b516043f-f6f1-4466-9c4a-5f7209b6b1da,687746,COMPUTER_ROOM-2,06/17/2023 10:19,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,96,3
d476f55d-e717-4e35-ac16-7f62ccaafbdc,687746,COMPUTER_ROOM-2,06/17/2023 09:59,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,92,3
5addfff5-c98b-4680-afee-a6425baf7527,687746,COMPUTER_ROOM-2,06/17/2023 09:39,189.44,189.44 lux,100,189.44|True|0,0,965435,FALSE,95,3
f1c9fbb2-bb54-459b-876b-87ed3064e07a,687746,COMPUTER_ROOM-2,06/17/2023 09:19,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,95,3
354b30de-7c52-4040-bde6-1b3c5de9f54f,687746,COMPUTER_ROOM-2,06/17/2023 08:59,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,94,3.01
c6fd4351-e6fe-44ef-9dba-41ab018034f7,687746,COMPUTER_ROOM-2,06/17/2023 08:39,189.36,189.36 lux,100,189.36|True|0,0,965435,FALSE,94,3
e5509b41-a5ce-4f08-87c5-94e57cdf2f3d,687746,COMPUTER_ROOM-2,06/17/2023 08:19,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,94,3
99ae3780-1934-4e8f-a027-480d36a168d8,687746,COMPUTER_ROOM-2,06/17/2023 07:59,189.36,189.36 lux,100,189.36|True|0,0,965435,FALSE,91,3
1fed7be2-6a18-4df7-9c16-cb5efe873a33,687746,COMPUTER_ROOM-2,06/17/2023 07:39,189.12,189.12 lux,100,189.12|True|0,0,965435,FALSE,95,3
e6839dcc-ad30-4595-b547-7acfdf48db9a,687746,COMPUTER_ROOM-2,06/17/2023 07:19,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,94,3
086b87d2-93a6-4ac1-9e78-c65f26a0bd38,687746,COMPUTER_ROOM-2,06/17/2023 06:59,189.44,189.44 lux,100,189.44|True|0,0,965435,FALSE,95,3
5fd92c0f-207a-4903-8448-92fc886a1082,687746,COMPUTER_ROOM-2,06/17/2023 06:39,188.64,188.64 lux,100,188.64|True|0,0,965435,FALSE,96,3.01
9a439485-d151-428b-a2a8-bd5317369221,687746,COMPUTER_ROOM-2,06/17/2023 06:19,188.72,188.72 lux,100,188.72|True|0,0,965435,FALSE,95,3
27ab504e-6032-439a-abff-e9b3f3dfdb22,687746,COMPUTER_ROOM-2,06/17/2023 05:59,188.56,188.56 lux,100,188.56|True|0,0,965435,FALSE,96,3.01
a362c404-cf13-4e39-b99e-18679a6a76af,687746,COMPUTER_ROOM-2,06/17/2023 05:39,188.64,188.64 lux,100,188.64|True|0,0,965435,FALSE,96,3
b2afc33a-3826-4024-9603-d9268dfb9094,687746,COMPUTER_ROOM-2,06/17/2023 05:19,188.64,188.64 lux,100,188.64|True|0,0,965435,FALSE,96,3
d9e66576-f75c-4b1e-8f1e-1eb55cfc1e68,687746,COMPUTER_ROOM-2,06/17/2023 04:59,188.72,188.72 lux,100,188.72|True|0,0,965435,FALSE,96,3
760a231e-ee68-481c-bb08-e0a385d60b38,687746,COMPUTER_ROOM-2,06/17/2023 04:39,188.8,188.8 lux,100,188.8|True|0,0,965435,FALSE,95,3.01
ae31b703-9fd4-48f6-ae00-967cf173834a,687746,COMPUTER_ROOM-2,06/17/2023 04:19,188.88,188.88 lux,100,188.88|True|0,0,965435,FALSE,95,3.01
18fc0416-1578-4ba3-b8ba-c26d242198c0,687746,COMPUTER_ROOM-2,06/17/2023 03:59,188.88,188.88 lux,100,188.88|True|0,0,965435,FALSE,96,3.01
873713ea-2ce4-43ce-8712-e4f81ace82db,687746,COMPUTER_ROOM-2,06/17/2023 03:39,188.56,188.56 lux,100,188.56|True|0,0,965435,FALSE,96,3
fc451b57-0cac-498d-b88f-031167f550d5,687746,COMPUTER_ROOM-2,06/17/2023 03:19,188.64,188.64 lux,100,188.64|True|0,0,965435,FALSE,96,3.01
5d2397fe-7c69-4ba5-984b-2cc1579d592f,687746,COMPUTER_ROOM-2,06/17/2023 02:59,188.48,188.48 lux,100,188.48|True|0,0,965435,FALSE,96,3.01
74dba0b0-469d-4f81-bb8a-0e28c1c4495f,687746,COMPUTER_ROOM-2,06/17/2023 02:39,188.56,188.56 lux,100,188.56|True|0,0,965435,FALSE,95,3.01
5209cb59-0c81-4b29-a903-f40af222ba5a,687746,COMPUTER_ROOM-2,06/17/2023 02:19,188.72,188.72 lux,100,188.72|True|0,0,965435,FALSE,94,3
58d8bab4-6864-4af5-9518-8c36cf88fdc2,687746,COMPUTER_ROOM-2,06/17/2023 01:59,188.56,188.56 lux,100,188.56|True|0,0,965435,FALSE,93,3.01
9bbc6de1-df68-421c-966c-14f55330421b,687746,COMPUTER_ROOM-2,06/17/2023 01:39,188.64,188.64 lux,100,188.64|True|0,0,965435,FALSE,93,3.01
24310e59-80ae-4b08-9857-b4a62f887ce0,687746,COMPUTER_ROOM-2,06/17/2023 01:19,188.8,188.8 lux,100,188.8|True|0,0,965435,FALSE,94,3.01
bade57d3-a2a7-472a-b269-e258a74ffa85,687746,COMPUTER_ROOM-2,06/17/2023 00:59,188.88,188.88 lux,100,188.88|True|0,0,965435,FALSE,95,3.01
eb3dec63-8c41-4642-b425-3274979c3799,687746,COMPUTER_ROOM-2,06/17/2023 00:39,188.64,188.64 lux,100,188.64|True|0,0,965435,FALSE,95,3.01
05c5a7a6-5fb3-455c-86f8-89a4f81cd479,687746,COMPUTER_ROOM-2,06/17/2023 00:19,188.64,188.64 lux,100,188.64|True|0,0,965435,FALSE,95,3.01
594718d8-7616-4078-9e97-f10cc0ac2b06,687746,COMPUTER_ROOM-2,06/16/2023 23:59,188.64,188.64 lux,100,188.64|True|0,0,965435,FALSE,94,3.01
a6cc690c-6acd-44ed-9bee-dd51555c1cde,687746,COMPUTER_ROOM-2,06/16/2023 23:39,188.72,188.72 lux,100,188.72|True|0,0,965435,FALSE,95,3.01
72a1ca41-ff4b-45ac-81c9-5df45b1b6001,687746,COMPUTER_ROOM-2,06/16/2023 23:19,188.48,188.48 lux,100,188.48|True|0,0,965435,FALSE,95,3.01
7b5b9cc9-8e12-4b74-ba57-ac332606c084,687746,COMPUTER_ROOM-2,06/16/2023 22:59,188.48,188.48 lux,100,188.48|True|0,0,965435,FALSE,95,3.01
b0003765-cb95-4f6a-8e53-cb59e9433f8d,687746,COMPUTER_ROOM-2,06/16/2023 22:39,188.64,188.64 lux,100,188.64|True|0,0,965435,FALSE,95,3.01
f3cdccb0-47eb-4b3e-8288-8bf1284582c8,687746,COMPUTER_ROOM-2,06/16/2023 22:19,188.8,188.8 lux,100,188.8|True|0,0,965435,FALSE,96,3.01
fda33cce-5743-4a85-ab7c-b99fe4ef707a,687746,COMPUTER_ROOM-2,06/16/2023 21:59,188.56,188.56 lux,100,188.56|True|0,0,965435,FALSE,94,3
c0653afb-2e70-4a08-b83e-fd91069e28f1,687746,COMPUTER_ROOM-2,06/16/2023 21:39,188.64,188.64 lux,100,188.64|True|0,0,965435,FALSE,90,3.01
9445d59d-cf19-40a4-b654-48639be2efec,687746,COMPUTER_ROOM-2,06/16/2023 21:19,188.64,188.64 lux,100,188.64|True|0,0,965435,FALSE,94,3.01
7c934563-b897-4ce8-9b5f-d5874b04f3f1,687746,COMPUTER_ROOM-2,06/16/2023 20:59,188.72,188.72 lux,100,188.72|True|0,0,965435,FALSE,95,3.01
6081353b-63d4-4243-8afd-81bde0a2512a,687746,COMPUTER_ROOM-2,06/16/2023 20:39,185.92,185.92 lux,100,185.92|True|0,0,965435,FALSE,90,3.02
b03aab6b-cb3e-4230-a70e-171f7d9c0da7,687746,COMPUTER_ROOM-2,06/16/2023 20:19,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,92,3.02
9ed0da6c-947c-4f4a-abe8-0187e2c4836e,687746,COMPUTER_ROOM-2,06/16/2023 19:59,188.64,188.64 lux,100,188.64|True|0,0,965435,FALSE,96,3.02
f6548610-c86f-49ba-babc-1846448352f0,687746,COMPUTER_ROOM-2,06/16/2023 19:39,188.72,188.72 lux,100,188.72|True|0,0,965435,FALSE,95,3.02
3a8fb265-5211-4a25-a01d-cb5cbeeba539,687746,COMPUTER_ROOM-2,06/16/2023 19:19,188.56,188.56 lux,100,188.56|True|0,0,965435,FALSE,93,3.01
9c8443f3-ac9f-431e-bbc7-7c9de11d4f2d,687746,COMPUTER_ROOM-2,06/16/2023 18:59,188.72,188.72 lux,100,188.72|True|0,0,965435,FALSE,96,3.01
763b1fc9-1cbc-4ac6-992c-f3f84107f35e,687746,COMPUTER_ROOM-2,06/16/2023 18:39,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,94,3.02
d7044cb6-7119-4047-865f-9a3c6d8d626b,687746,COMPUTER_ROOM-2,06/16/2023 18:19,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,95,3.02
3aace93d-985d-437e-8a72-7302a1b42633,687746,COMPUTER_ROOM-2,06/16/2023 17:59,189.36,189.36 lux,100,189.36|True|0,0,965435,FALSE,92,3.01
653d6be1-0541-4ea7-96ff-e12827f5ab00,687746,COMPUTER_ROOM-2,06/16/2023 17:39,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,96,3.02
8acd56ef-2859-42d1-a240-0cd66dd18bbd,687746,COMPUTER_ROOM-2,06/16/2023 17:19,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,94,3.02
02ab8246-7f08-4570-ae58-5a9845b679a3,687746,COMPUTER_ROOM-2,06/16/2023 16:59,189.36,189.36 lux,100,189.36|True|0,0,965435,FALSE,92,3.02
0e2ab989-d380-45e0-aec1-f75a625714ba,687746,COMPUTER_ROOM-2,06/16/2023 16:39,189.36,189.36 lux,100,189.36|True|0,0,965435,FALSE,92,3.02
37d2094c-64c4-4e69-a6e9-5612579020ae,687746,COMPUTER_ROOM-2,06/16/2023 16:19,189.36,189.36 lux,100,189.36|True|0,0,965435,FALSE,94,3.02
440e360d-326f-49eb-955a-9fa4e76babf8,687746,COMPUTER_ROOM-2,06/16/2023 15:59,189.36,189.36 lux,100,189.36|True|0,0,965435,FALSE,94,3.02
755c6f32-56b7-4199-b16c-8976a6b82848,687746,COMPUTER_ROOM-2,06/16/2023 15:39,189.44,189.44 lux,100,189.44|True|0,0,965435,FALSE,96,3.02
8074ba1b-4f35-4e77-8e27-01d772496af6,687746,COMPUTER_ROOM-2,06/16/2023 15:19,189.44,189.44 lux,100,189.44|True|0,0,965435,FALSE,87,3.02
e080f6da-8a15-4714-9d4d-3418cad11d40,687746,COMPUTER_ROOM-2,06/16/2023 14:59,189.44,189.44 lux,100,189.44|True|0,0,965435,FALSE,89,3.02
c4696386-6814-4a84-962d-6c630d40b2e9,687746,COMPUTER_ROOM-2,06/16/2023 14:39,189.2,189.2 lux,100,189.2|True|0,0,965435,FALSE,84,3.02
ca8fead3-69c6-4701-9c28-b0e6ecca0e4a,687746,COMPUTER_ROOM-2,06/16/2023 14:19,189.28,189.28 lux,100,189.28|True|0,0,965435,FALSE,82,3.01
1fbc1f34-0ca2-4e86-8497-5c66d18713d0,687746,COMPUTER_ROOM-2,06/16/2023 13:59,189.6,189.6 lux,100,189.6|True|0,0,965435,FALSE,83,3.02
